word,label
٪تخفیف,1
٩٥٪‏,1
پایبن‌تر,1
٦تا,1
٦٧٠٠,1
٦٥٪؜,1
٦٥٠,1
٦٥,1
٦٣,1
٦٠٫٠٠٠,1
٦٠٠,1
٦٠-٧٠,1
٦،,1
٦کیلو,1
٥٧,1
٥٥دقیقه,1
٥٠٪‏,1
٥٠٠گرمی,1
٥٠سال,1
٥سانت,1
٥تکه,1
٥تا,1
٦٫٥,1
٧-٦,1
٩٥٠٠,1
٨عدد,1
٩٥,1
٩٣,1
٩٠٠گرم,1
٩هزار,1
٨٨٠٠,1
٨٥٠,1
٨٠٠٠تومان,1
٨٠،,1
٨-٩هزار,1
٧،,1
٧٧,1
٧٥٠٠,1
٧٥٠,1
٧٥،,1
٧٥,1
٧٣,1
٧٠٠٠,1
٧عددی,1
پارس.,1
پارسا,1
پارسال!,1
پاپایا.,1
پاچینی,1
پاچیده,1
پاچه‌ای,1
پاچه.,1
پاپ‌کرن,1
پاپکورن,1
پاپریکا,1
پاپریس,1
پاپایا,1
پاژان,1
پاوسال,1
پاهاشون,1
پاهاش,1
پامم,1
پالپ‌های,1
پالپ,1
پالمیه,1
پالمو,1
پاچینیش,1
پاژن۱۸۰۰,1
پارسالش,1
پاکتیم,1
پایبنی,1
پایبن,1
پاک‌،,1
پاکنی,1
پاکستانى,1
پاکسازى,1
پاکخ,1
پاکتی‌ها,1
پاکتی،,1
پاک),1
پاکتى!!!!,1
پاکتو,1
پاکتهاتون,1
پاکتشون,1
پاکت؟!,1
پاکت!!!!!!,1
پاکت!,1
پاک.,1
پالمال,1
پاقعا,1
پاشیدن.,1
پارمیسان,1
پاز,1
پاری,1
پارک‌وی,1
پارکینگیم,1
پاره‌تر,1
پاره،,1
پاره.,1
پاره!),1
پارمیس,1
پاشید.,1
پارمیزان,1
پارمژانا,1
پارمژان),1
پارمسانش,1
پارمسان.,1
پارمزان،,1
پارمازان,1
پارسان‌ها,1
پاس,1
پاسایل,1
پاستااز,1
پاستاام,1
پاشید,1
پاشم,1
پاشش,1
پاسخگو‌ی,1
پاسخگو‌نبود،,1
پاسخگویی‌ای,1
پاسخگویینیستم.,1
پاسخگوست,1
پاسخگوباشید,1
پاسختون,1
پاستا‌ها,1
پاستاهه,1
پاستاهایی,1
پاستاهای,1
پاستاهاتون,1
پاستاشو,1
پاستاست.,1
پزیرایی,1
پزی‌های,1
پز‌,1
پیترای,1
پیتزا؟؟!!!!!,1
پیتزا؛,1
پیتزا..,1
پیتزا+کلم,1
پیتزا+,1
پیتزا!؟,1
پیتزا!!!),1
پیترایی,1
پیتراهاش,1
پیتزا؟؟؟!!!!!!,1
پیتاز,1
پیت,1
پیانو،,1
پیامی,1
پیامک‌ها,1
پیام،,1
پیاله,1
پیازوجعفری,1
پیتزا؟؟؟,1
پیتزا؟؟؟؟؟,1
پیازمیداد,1
پیتزاست.,1
پیتزاشونم,1
پیتزاشون.,1
پیتزاشه.,1
پیتزاش،,1
پیتزاسیرواستیک،,1
پیتزاسیر,1
پیتزاسیب،,1
پیتزاسوخته,1
پیتزاست!,1
پیتزائی,1
پیتزارو‌,1
پیتزادخشک,1
پیتزاخیلی,1
پیتزاخام,1
پیتزاتونم,1
پیتزابه,1
پیتزابا,1
پیتزاااااااا,1
پیازه،,1
پیازشو,1
پس.,1
پوکید.,1
پک!,1
پچ‌ها,1
پپسی،,1
پپرونیه.,1
پپرونیشون,1
پپرونیشه,1
پپرونی),1
پوکیده,1
پوکه,1
پکشم,1
پوک.,1
پوچ،,1
پول۲تا,1
پولیه,1
پولک,1
پولها,1
پولمم,1
پولمان,1
پک،,1
پکشون,1
پیازداغی,1
پیاز!,1
پیازداخ,1
پیازاهاشو,1
پیازاش,1
پیازا,1
پیاز،,1
پیاز.,1
پیاز!!!!!!!,1
پیاز!!,1
پیاده‌رویه!!,1
پکها,1
پیاده.,1
پی،,1
پگاه،,1
پکیچ,1
پکیده,1
پکیج‌های,1
پکیجی,1
پکیجشون,1
پیتزاشونو,1
پیتزافروش,1
پیتزاقارچ,1
پیش)!,1
پیشرفتى,1
پیشخوان,1
پیشتیبانی,1
پیشتون,1
پیشتر,1
پیشبینی,1
پیشبود,1
پیشا,1
پیش),1
پیشنهادای,1
پیش!).,1
پیسنهادش,1
پیزایی,1
پیزاهایی,1
پیروک,1
پیروزی,1
پیروز,1
پیرلشگی,1
پیشنعاد,1
پیشنهادنمیکنم,1
پیتزامثل,1
پیش‌تر،,1
پیچوندن,1
پیچه.,1
پیوستگی,1
پیوسته,1
پیمانه,1
پیلگون).,1
پیش‌غذای,1
پیش‌سفارش,1
پیشیمون,1
پیشنهاده.,1
پیشگیریاز,1
پیشکش!!,1
پیشو,1
پیشه،,1
پیشه!!,1
پیشه!,1
پیشنهای,1
پیشنهادى,1
پیراکشی,1
پیراشیکی,1
پیراشگی,1
پیتزاهاشم,1
پیتزاکویین,1
پیتزاکم,1
پیتزاکلفت,1
پیتزاچسبیده,1
پیتزاو,1
پیتزاهش,1
پیتزاهاشون.,1
پیتزاهاشو,1
پیتزاهاست,1
پیراشکی‌های,1
پیتزاهاس.,1
پیتزاهاتونم,1
پیتزانریزین..,1
پیتزامیکس,1
پیتزامونو,1
پیتزامون,1
پیتزامو,1
پیتزامنترال,1
پیتزاگوشت,1
پیتزایخ,1
پیتزایعنی,1
پیتزایی!,1
پیراشکی.,1
پیراشکى,1
پیراشمی,1
پیرا,1
پیدزا,1
پیداکرده,1
پیداکردم,1
پیداشون,1
پیداش,1
پیداست,1
پیتون,1
پیتزهاا,1
پیتزه,1
پیتزا‌کاملا,1
پیتزا۵۰۰,1
پیتزاییه,1
پیتزایی،,1
پولشه؟,1
پولتو,1
پول..,1
پلاستیکاین,1
پلاستیک‌بریزه,1
پلاستیکی.,1
پلاستیکی!!!!,1
پلاستیکی!,1
پلاستیکهای,1
پلاستیکه,1
پلاستیکم,1
پلاستیکش.,1
پلاستیک؟,1
پلاسیده!,1
پلاستیک!!!,1
پلاستیک!!,1
پلاستیک!,1
پلاستکی,1
پلاس؟,1
پلاتسک,1
پلا!,1
پفک‌های,1
پلاستیک‌های,1
پلاسیده-نان,1
پلور,1
پلایده,1
پلوئی,1
پلو؟؟؟,1
پلو.,1
پلمپش,1
پلمپ،,1
پلمبیر!,1
پلمب,1
پلم,1
پلاک‌ها,1
پلاسیده:,1
پلاکچینیا,1
پلاکچینی,1
پلاکمون,1
پلاکارد,1
پلاچنتا,1
پلاسیده‌ی,1
پلاسیده‌تر,1
پلاسیده‌ای,1
پفکهایی,1
پفک!,1
پفو,1
پسته‌ای.,1
پسربچه,1
پستیبانی,1
پستیبان,1
پستویی,1
پستونداشت,1
پستو.,1
پستو),1
پسته‌ها!,1
پسته‌اش,1
پشینهاد,1
پسته..,1
پستش,1
پستزا,1
پستتان,1
پستا,1
پس؟,1
پس،,1
پس..,1
پسرخوبم,1
پسره,1
پسرونش,1
پسفردا,1
پشیمووووون,1
پشیمون‌,1
پشیمونی,1
پشیمونم!,1
پشیمونت,1
پشیمو,1
پشیمانی,1
پشمک,1
پشتیبانیشون,1
پشتیبانی.,1
پشتیبانه,1
پشتیانی,1
پشتبانی,1
پش,1
پسچیده,1
پسفرداش,1
پسفرداست,1
پلوبا,1
پلوسرد,1
پول!!!,1
پنیر‌,1
پوئن,1
پهلوی,1
پهلو,1
پهار,1
پنییر,1
پنینی‌ها,1
پنیزش,1
پنیر‌کاملا,1
پنیریه,1
پوبش,1
پنیریم,1
پنیری،,1
پنیری!!!,1
پنیرکبابی,1
پنیرپیتزای,1
پنیرپیتزاش,1
پنیرپیتزا.,1
پنیرپروچیز,1
پواچا,1
پود.,1
پلونی,1
پوس,1
پوشیه,1
پوششی,1
پوشت,1
پوسیدگی,1
پوستع,1
پوستشو,1
پوستش.,1
پوست.,1
پورینی,1
پودراشو,1
پوره‌ای,1
پوره؟,1
پورش,1
پور,1
پودرکیک,1
پودرپسته,1
پودرهای,1
پودرقهوه,1
پنیرپارمزان,1
پنیرى،,1
پنیرهاشم,1
پند,1
پنیر!!,1
پنید,1
پنکیک‌ها,1
پنچره‌ای,1
پنچ,1
پنپش,1
پنه‌ی,1
پنلتون,1
پنجه,1
پنیرهاباعث,1
پنجمش,1
پنجما,1
پنجتاش,1
پمپی,1
پلی,1
پلو‌,1
پلوهای,1
پلوها,1
پنیر!!!!!,1
پنیر..,1
پنیر:,1
پنیر؛,1
پنیره.,1
پنیره!,1
پنیرماسیده,1
پنیرلبنه‌ی,1
پنیرشه,1
پنیرش،,1
پنیرش.,1
پنیرسفارش,1
پنیرررر,1
پنیررر,1
پنیرخامه‌ای,1
پنیربود,1
پنیراش,1
پنیراستفاده,1
پنیراتون,1
پنیر؟!!!!,1
پنیر؟!,1
٥-تاخیرارسال,1
٤٧٫٥٠٠,1
واقعا،،,1
وسطش:,1
وسیاە,1
وسپاس,1
وسوپ,1
وسوسیس,1
وسوخته,1
وسفارش,1
وسطی,1
وسطش،,1
وسطش.,1
وسینه,1
وسط!,1
وسریع,1
وسردبودنان,1
وسرخ,1
وسبزیجات,1
وسبزى,1
وسایلی,1
وسایلو؟!؟!,1
وسیر,1
وشایدبرایشان,1
وسایل.,1
وصدگرم,1
وضعشههههه,1
وضعشه؟؟؟؟؟؟؟؟؟؟؟؟,1
وضعشه؟!,1
وضعشه.,1
وضعش,1
وضعتون,1
وصله,1
وصلم,1
وشیک,1
وشباهتی,1
وشیرینی‌های,1
وشیرین,1
وشوری,1
وشمانون,1
وشرح,1
وشربت,1
وشت,1
وشبیه,1
وسایلایی,1
وساندویچم,1
وخراب,1
ودفعه,1
ورداشتین,1
ورداشت,1
وردارید,1
وربع,1
وربطی,1
وربات,1
ودیگری,1
ودقیقا,1
ودایمی,1
ورده,1
ودانمارکی,1
وداغ,1
ودارای,1
وخییییلی,1
وخیس,1
وخیارفرستاده,1
وخوردن,1
وخوب,1
وردن,1
ورزی,1
وسالادونوشابه,1
وریخته,1
وساعت,1
وزیری،,1
وزیر,1
وزنگ,1
وزنه.,1
وزنه,1
وزمان,1
ور‌تر,1
وروغنش,1
ورستوران,1
وروغن,1
وروده.,1
ورنگ,1
ورموجودی,1
ورقه‌ی,1
ورقه‌ای،,1
ورقه!!,1
ورشکست,1
وضعه,1
وضعه..۱,1
وضعو,1
وقتیبه,1
ول.,1
وقیافه,1
وقوام,1
وقعی,1
وقطعا,1
وقت‌های,1
وقتی‌,1
وقتیم,1
وقتهای,1
ولباس,1
وقتمون,1
وقتشو,1
وقتایی,1
وقت؟,1
وقت،,1
وقت!!!,1
وقت!,1
وقاطی,1
ولا,1
ولزومی,1
وضعیت.,1
ولی٥عدد,1
ومال,1
وماست,1
وما,1
ولی۴۵دقیقه,1
ولی۳۰۰۰ت,1
ولییییییی،،,1
ولییییی.,1
ولیییی,1
ولیعصر))),1
ولعاب,1
ولی.,1
ولکن,1
ولپه,1
ولى؛,1
ولوتش,1
ولوبیا,1
وله,1
ولق,1
وقابلیت,1
وقابل,1
وفینگر,1
وطعمش,1
وظعم,1
وظبف,1
وظایف‌شان,1
وظایفمونو,1
وظایف,1
وظاایف,1
وطنم,1
وطعمشم,1
وطبخ,1
وفوق,1
وضیعیت,1
وضوع,1
وضعیه؟؟؟؟؟,1
وضعیه..,1
وضعیه!,1
وضعیتیه؟؟؟؟,1
وضعیته,1
وضعیتت,1
وظیفشونو,1
وظیفمون,1
وظیفه‌ات,1
وعادی,1
وفور,1
وفود,1
وفلفلی,1
وفعه,1
وفسفودهای,1
وفرستادن,1
وفاقد,1
وفادارش,1
وفادارباشه,1
وغیرقابل,1
وغذای,1
وغدا,1
وعی,1
وعمپلا,1
وعمل,1
وعده‌ای,1
وعدم,1
وخشکه,1
وخانومم,1
٤٥٠٠٠,1
والله,1
وانگهی,1
وانگاری,1
وانگار,1
وانمیستاد,1
واندرلایف,1
واندازه,1
وان!,1
وامتیاز,1
والس‌های,1
وانیلی!!!!!,1
والسلام,1
والباقی,1
والان,1
والا،,1
والا:,1
والا!!!!!!!!!!,1
واقیعت,1
واقها,1
وانیلاى,1
وانیلی.,1
واقققققعا,1
وایت,1
وباقیمت,1
وباعث,1
وباتوجه,1
واییی,1
واینساد,1
واینبارم,1
وایلد,1
وایسه,1
"وای,",1
وانیلیه,1
واگه,1
واگرچه,1
واکنشی,1
واکن،,1
واکثراباتاخیر,1
واژه‌ی,1
واژه‌ای,1
واژه,1
واقن!,1
واقققعا,1
وخامه‌های,1
واقعاازپرپروک,1
واقعازیاده,1
واقعاراضی,1
واقعاخیلی,1
واقعاتنوری,1
واقعات,1
واقعابی,1
واقعابرای,1
واقعااسنپ,1
واقعاااااااااااااا,1
واقعامزخف,1
واقعااااااااااااا,1
واقعاااااااا.,1
واقعاااااااا,1
واقعاا,1
واقعا؟؟؟؟؟؟؟!!!,1
واقعا؟؟؟,1
واقعا؟؟!!!,1
واقعا؟!!!!,1
واقعاسرگردنه,1
واقعامناسب,1
واقف,1
واقعى,1
واقغا,1
واقعی‌تری,1
واقعییت,1
واقعیشه.,1
واقعیتی,1
واقعیته،,1
واقعی؛,1
واقعی،,1
واقعنی,1
واقعانکه,1
واقعن.,1
واقعن!,1
واقعت,1
واقعا‌چیز‌دیگه‌ای,1
واقعا‌خوب‌نبود,1
واقعا‌تر,1
واقعاکوچیک,1
واقعاپشیمون,1
وبالاتره,1
وبالای,1
وبالطبع,1
وجب.,1
وجق,1
وجعبه‌های,1
وجعبه‌ها,1
وجدیدا,1
وجدانی,1
وجتریانا,1
وجبی,1
وجبه,1
وجاهایی,1
وجه،,1
وجالب,1
وتوقع,1
وتودانشگاهم,1
وتوانایی,1
وتو,1
وته,1
وتنوع,1
وتنها,1
وجلب,1
وجهش,1
وبتی,1
وحشتنااااااک,1
وخامه,1
وخالی,1
وحود,1
وحفظ,1
وحشناکی,1
وحشتناکى,1
وحشتناکه،,1
وحشتناک.,1
وحشتاک,1
وجهه‌ی,1
وحجمش,1
وحالموبدکرد,1
وحالمم,1
وجی،,1
وجود‌,1
وجوجه‌ها,1
وجوجهاش,1
وجهی,1
وتلفنی,1
وتقعا,1
وتفاوت,1
وبرعکس,1
وبقیه‌اش,1
وبعدبادست,1
وبعدازپیگیری,1
وبعدا,1
وبطری,1
وبرگر,1
وبروبیای,1
وبرنجش,1
وبرشته,1
وتغیر,1
وبرای,1
وبرا,1
وبدهست.,1
وبدنه‌ی,1
وبدطعم،,1
وبدطعم,1
وبدترین,1
وبجاش,1
وبلافاصله,1
وبهتره,1
وبهم,1
وبهمون,1
وتصویر,1
وتشکرازپرسنل,1
وترکیبات,1
وتحویل,1
وتایم,1
وتازگی,1
وتارت,1
وبیکیفیت,1
وبیشترش,1
وبیش,1
وبیست,1
وبیخود،,1
وبیات‌ترین,1
وبچه‌ها,1
وبى,1
وبودارضده,1
وبود,1
وماندگاربشه,1
ومتاسف,1
ومتاسفانه,1
١:٤٥,1
١لیتری,1
١عدد,1
١سس,1
١سال,1
١روز,1
١بسته,1
١الی,1
١:٥٠,1
١:,1
١٠ام,1
١/٤٥,1
١/٣٠,1
١.,1
١-نوع,1
١-موجودنداشتن,1
١-مواد,1
١-درمنیو,1
٠٪؜,1
١٠:٣٠,1
١٠شب,1
٠،,1
١٢٩٠٠,1
١٦:٠٦,1
١٥٠,1
١٥هزار,1
١٤٣٠٠تومان,1
١٤٠٠٠٠,1
١٣٥٨٠٠,1
١٣٠٠٠,1
١٣,1
١٢٥٠٠,1
١٠٠،,1
١٢٠,1
١٢ام,1
١٢:٣٠,1
١٢:١٥,1
١١٠,1
١١:٣٠,1
١٠٣,1
١٠٠٪؜,1
٠٠:٥٧,1
و‌یا,1
ومجبور,1
و‌نتونستیم,1
و‌هنوز,1
و‌هم‌همش,1
و‌هر,1
و‌هاتداگ,1
و‌نپخته,1
و‌نمیدوم,1
و‌نسبت,1
و‌نخلفات,1
و‌نان,1
و‌هوبج,1
و‌میشه,1
و‌میزنه,1
و‌میتونم,1
و‌مونده‌ترین,1
و‌مواد,1
و‌مزه,1
و‌مرتب,1
و‌ماسیده,1
و‌هوا,1
و‌هیچ,1
و‌گوشت,1
و‌کاملا,1
و‌گوجه,1
و‌گشنمون,1
و‌گرفتن,1
و‌کیک,1
و‌کیسه,1
و‌کوزدن,1
و‌کوبیده,1
و‌کهنه,1
و‌چنگال,1
و‌وسط‌ها,1
و‌چند,1
و‌چاقو,1
و‌پیگیری‌ها,1
و‌پنیرش,1
و‌پنیر,1
و‌پس,1
و‌پر‌از,1
و‌پر,1
١٦٠,1
١٧,1
١٧:١٥,1
٣:٣٠,1
٣٠٪؜,1
٣٠٠گرم,1
٣٠٠٠٠,1
٣٠٠٠تومان,1
٣٠دقیقه،,1
٣٠دقیقه,1
٣هزارتومن,1
٣ساعت,1
٣:٢٥,1
٣٣,1
٣-٤,1
٣-نزدیک,1
٢۵,1
٢٩٠٠,1
٢٨٠٠,1
٢٧٦٠,1
٢٦,1
٢٤٫١٠,1
٣١,1
٣٤,1
١٧هزار,1
٤٠دقیقه,1
٤٥٠٠,1
٤٥٠,1
٤٢٥٠٠,1
٤٠٪؜,1
٤٠٠٠٠,1
٤٠٠٠,1
٤٠٠لیترى,1
٤٠٠,1
٤عددبود.,1
٣٥هزار,1
٤عدد,1
٤تکه,1
٤تایی,1
٤.,1
٤-مغایرت,1
٣۶٠,1
٣٩٦٠,1
٣٧,1
٢٤٠گرم,1
٢٤٠٠٠,1
٢٤تا,1
١یا,1
٢تارو,1
٢:,1
٢/٣مورد,1
٢-٣,1
٢-موهیتو,1
٢-من,1
٢-مغایرت,1
٢-قبل,1
١کیلویی,1
٢٣٥٠,1
١کیلو,1
١٫۵,1
١٫٥کیلو,1
١٫٥,1
١٫٣٠,1
١٫٢٠٠ولی,1
١٩٣٠٠محاسبه,1
١٨٠٠,1
٢تکه,1
٢تیکه,1
٢عدد,1
٢مورد:,1
٢٣:٠٧,1
٢٣/٥٠,1
٢٣,1
٢٢٫٤٠,1
٢٢٠,1
٢٢:٣٠,1
٢٢,1
٢١٠٠,1
٢١,1
٢٠گرم,1
٢٠١٩/١٢,1
٢٠٠٠لیترى,1
٢٠٠٠تومان,1
٢٠٠٠,1
٢٠روز,1
٢٠تومان,1
٢٠تای,1
و‌ماستیده,1
و‌قیمت,1
و‌غذا,1
وهمین,1
و١٦٠گرم,1
ووووووووو,1
وووولی,1
ووقت,1
ووزنش,1
ووارفته,1
وو,1
وهیتو,1
وهمیشگی,1
وپائین,1
وهمکارم,1
وهست,1
وهردو,1
وهر,1
وهات,1
وه,1
ونیمرو,1
ونیاز,1
و٤تکه,1
وپاستافیله,1
وچیزی,1
وپیتزاش,1
وچهار,1
وچه,1
وچند,1
وچسبیده,1
وپیگیری,1
وپیدا,1
وپیتزاپپرونی,1
وپیتزاهاش,1
وپولش,1
وپاسخگو,1
وپول,1
وپنجاه,1
وپلاسیده,1
وپشیمون,1
وپره,1
وپرازنون,1
وپر,1
وپخش,1
ونپختگی,1
ونپخته‌بود.,1
ونپخته،,1
ومشخصات,1
ومواداولیه,1
ومنو,1
ومنظم,1
وممنونم,1
ومقدارشم,1
ومقدارش,1
ومعلوم,1
ومشکلات,1
ومسلما,1
ونونش,1
ومزه‌ی,1
ومزهای,1
ومرتب,1
ومدل,1
ومخلفات,1
ومختصز,1
ومختصر,1
ومحتویات,1
وموندگی,1
وموید,1
ومی,1
ومیتونم,1
ونوشته,1
ونمیشد,1
ونعنا,1
ونصفش,1
ونسبتا,1
ونسبت,1
ونرمی,1
ونرم,1
ونده,1
ونخود,1
ونتونستم,1
ونان‌ها,1
ونامرتب,1
ونارنگی,1
وناجور,1
ومیشن,1
ومیزاریدبابا,1
وچون,1
وژامبونش,1
و‌سیب‌زمینی‌هم‌,1
و۱۳هزار,1
و‌انتظار,1
و‌افتضاح,1
و‌اصلا,1
و‌استخوان,1
و۸و۵۰دقیقه,1
و۷باردیگه,1
و۴تا,1
و۲۳,1
وی‌آی‌پی,1
و‌اینکه,1
ویگیری,1
ویگنه,1
ویگری,1
ویکتوریا,1
ویژگی‌ها,1
ویژگیش,1
ویژه‌ی,1
ویژه‌ش,1
و‌این,1
و‌بد,1
وژه,1
و‌خوشمزه,1
و‌سیاه,1
و‌سوخته‌بود,1
و‌رفته,1
و‌دیگه,1
و‌دیده,1
و‌دوغ,1
و‌در,1
و‌خیار‌میداد,1
و‌خشک!,1
و‌بدمزه,1
و‌خرده‌ای,1
و‌خام,1
و‌حجم,1
و‌جوجه‌ام,1
و‌جالب,1
و‌تبدیل,1
و‌تاکیید,1
و‌بیست,1
ویژه‌اش,1
ویژه),1
ویژتونم,1
وکیفیتش,1
ویامین,1
ویابپرسبد.,1
وگوشتش,1
وگنه,1
وگلاب,1
وگردو,1
وکیوم‌ها,1
وکیل,1
وکیفتشم,1
ویونا,1
وکیف,1
وکش,1
وکباب,1
وکاهوداخل,1
وکاملایخ,1
وکالباس,1
وکالاهای,1
وک,1
ویبژه,1
ویت,1
ویتامینش,1
ویتامینشم,1
ویو,1
ویه,1
وینیل,1
وینستونی,1
وینستون،,1
وین,1
ویلی,1
ویفرایی,1
ویس,1
ویزه,1
ویرایش,1
ویدا,1
ویخته,1
ویخ,1
ویتانا,1
ویتامینه‌ای,1
ویتامینشو,1
وفرستاده,1
عطای,1
میخواخم,1
"بنویسید,",1
بفرمایند,1
بفرسنى,1
بفرستین؟؟؟,1
بفرستین؟؟,1
بفرستین،,1
بفرستین:,1
بفرستین!؟,1
بفرستین!!,1
بفرستیم،,1
بفرستیم.,1
بفرستیدآدم,1
بفرستید؟!!,1
"بفرستی,",1
بفرستی!!!,1
بفرستی,1
بفرستند!!!,1
بفرستند!,1
بفرستناز,1
بفرستن؟!,1
بفرستن؟,1
بفرستن..,1
بفرمایند.,1
بفرمایید!,1
بفرمایید!!!,1
بفروشین.,1
بقایای,1
بقایاش,1
بفکر,1
بفهنید,1
بفهمید,1
بفهمی,1
بفهمه!,1
بفهمد,1
بفل,1
بفروشید؟!!,1
بفرمایید:),1
بفروشید.,1
بفروشید,1
بفروشی.,1
بفروشه,1
بفروشند,1
بفروشن،,1
بفروشن,1
بفروشد.,1
بفروشد,1
بفرستن!!!!!!,1
بفرستن!!!!,1
بفرستن!!!,1
بعدهمه,1
بعذ,1
بعد‌,1
بعد۴۰دقیقه,1
بعد۱ساعت,1
بعدیه,1
بعدیا,1
بعدی.,1
بعدی!!!!,1
بعدى,1
بعدها,1
بعضیا,1
بعدل,1
بعدفریز,1
بعدغذادلیوردشد!,1
بعدش!!,1
بعددوتایه,1
بعدخوردن,1
بعداشتی,1
بعداز۳۰/۱ساعت,1
بعداز۱ساعت,1
بعصضی,1
بعضیاشون,1
بفرستن!!,1
بغلتونه,1
بفرستم!!,1
بفرست!!!!!!!!!!,1
بفرس,1
بفراخور,1
بفاصله‌ی,1
بغیر,1
بغور,1
بغلیم,1
